62.7813	1570	0.0527291	110	0	0.996149
68.302	1570	0.0527291	110	0.05	0.995794
61.2117	1580	0.0520638	110	0	0.996325
65.6762	1590	0.051411	110	0	0.996498
66.2556	1560	0.0534073	120	0.1	0.995231
65.7741	1570	0.0527291	120	0	0.996149
60.894	1570	0.0527291	120	0.05	0.995794
64.6856	1570	0.0527291	120	0.1	0.99542
57.5979	1580	0.0520638	120	0	0.996325
58.9733	1580	0.0520638	120	0.05	0.995974
55.2423	1590	0.051411	120	0	0.996498
63.0804	1590	0.051411	120	0.05	0.996151
58.8189	1600	0.0507703	120	0	0.996667
68.4397	1610	0.0501416	120	0	0.996833
68.0814	1560	0.0534073	130	0.1	0.995231
64.0778	1560	0.0534073	130	0.15	0.994833
68.103	1560	0.0534073	130	0.2	0.994413
66.0244	1570	0.0527291	130	0.05	0.995794
59.8591	1570	0.0527291	130	0.1	0.99542
61.9728	1570	0.0527291	130	0.15	0.995027
66.1752	1580	0.0520638	130	0	0.996325
57.5929	1580	0.0520638	130	0.05	0.995974
57.5428	1580	0.0520638	130	0.1	0.995605
65.9783	1580	0.0520638	130	0.15	0.995217
57.4541	1590	0.051411	130	0	0.996498
54.9779	1590	0.051411	130	0.05	0.996151
61.2464	1590	0.051411	130	0.1	0.995787
54.4587	1600	0.0507703	130	0	0.996667
58.2909	1600	0.0507703	130	0.05	0.996325
57.2982	1610	0.0501416	130	0	0.996833
67.6441	1610	0.0501416	130	0.05	0.996496
66.0824	1620	0.0495245	130	0	0.996997
67.7127	1550	0.0540987	140	0.25	0.99376
68.1614	1560	0.0534073	140	0.15	0.994833
62.7945	1560	0.0534073	140	0.2	0.994413
65.1049	1560	0.0534073	140	0.25	0.993969
66.8976	1570	0.0527291	140	0.1	0.99542
59.5905	1570	0.0527291	140	0.15	0.995027
60.2028	1570	0.0527291	140	0.2	0.994612
67.7304	1580	0.0520638	140	0.05	0.995974
58.2427	1580	0.0520638	140	0.1	0.995605
56.9191	1580	0.0520638	140	0.15	0.995217
63.7114	1580	0.0520638	140	0.2	0.994807
58.9078	1590	0.051411	140	0.05	0.996151
55.4012	1590	0.051411	140	0.1	0.995787
60.2611	1590	0.051411	140	0.15	0.995403
61.7577	1600	0.0507703	140	0	0.996667
55.8114	1600	0.0507703	140	0.05	0.996325
58.4847	1600	0.0507703	140	0.1	0.995965
58.327	1610	0.0501416	140	0	0.996833
58.5501	1610	0.0501416	140	0.05	0.996496
67.6052	1610	0.0501416	140	0.1	0.99614
60.6406	1620	0.0495245	140	0	0.996997
67.2339	1620	0.0495245	140	0.05	0.996663
66.1245	1550	0.0540987	150	0.3	0.993285
68.1983	1550	0.0540987	150	0.35	0.992782
62.1651	1560	0.0534073	150	0.25	0.993969
62.9487	1560	0.0534073	150	0.3	0.9935
68.1667	1570	0.0527291	150	0.15	0.995027
59.8539	1570	0.0527291	150	0.2	0.994612
59.1318	1570	0.0527291	150	0.25	0.994174
65.9466	1570	0.0527291	150	0.3	0.99371
59.317	1580	0.0520638	150	0.15	0.995217
56.8648	1580	0.0520638	150	0.2	0.994807
62.1901	1580	0.0520638	150	0.25	0.994374
60.6948	1590	0.051411	150	0.1	0.995787
56.2789	1590	0.051411	150	0.15	0.995403
59.8836	1590	0.051411	150	0.2	0.994999
64.1422	1600	0.0507703	150	0.05	0.996325
57.5198	1600	0.0507703	150	0.1	0.995965
59.1635	1600	0.0507703	150	0.15	0.995586
