-0.0722736	-0.0724713	0.223063
0.0724713	-0.0722736	0.223063
0.0722736	0.0724713	0.223063
-0.0724713	0.0722736	0.223063
-0.180145	-0.0820056	0.170989
-0.0820483	-0.180132	0.170944
0.0820056	-0.180145	0.170989
0.180132	-0.0820483	0.170944
0.180145	0.0820056	0.170989
0.0820483	0.180132	0.170944
-0.0820056	0.180145	0.170989
-0.180132	0.0820483	0.170944
-0.266977	-0.080353	0.0816791
-0.211959	-0.211884	0.0682128
-0.0803876	-0.267023	0.0815685
0.080353	-0.266977	0.0816791
0.211884	-0.211959	0.0682128
0.267023	-0.0803876	0.0815685
0.266977	0.080353	0.0816791
0.211959	0.211884	0.0682128
0.0803876	0.267023	0.0815685
-0.080353	0.266977	0.0816791
-0.211884	0.211959	0.0682128
-0.267023	0.0803876	0.0815685
-0.31784	-0.0712654	-0.0343627
-0.280729	-0.190752	-0.0473882
-0.190788	-0.28069	-0.0473893
-0.0712946	-0.317885	-0.0345347
0.0712654	-0.31784	-0.0343627
0.190752	-0.280729	-0.0473882
0.28069	-0.190788	-0.0473893
0.317885	-0.0712946	-0.0345347
0.31784	0.0712654	-0.0343627
0.280729	0.190752	-0.0473882
0.190788	0.28069	-0.0473893
0.0712946	0.317885	-0.0345347
-0.0712654	0.31784	-0.0343627
-0.190752	0.280729	-0.0473882
-0.28069	0.190788	-0.0473893
-0.317885	0.0712946	-0.0345347
-0.325094	-0.055826	-0.158631
-0.299014	-0.154847	-0.16751
-0.239674	-0.239678	-0.170472
-0.154849	-0.299003	-0.167505
-0.0558343	-0.325116	-0.158843
0.055826	-0.325094	-0.158631
0.154847	-0.299014	-0.16751
0.239678	-0.239674	-0.170472
0.299003	-0.154849	-0.167505
0.325116	-0.0558343	-0.158843
0.325094	0.055826	-0.158631
0.299014	0.154847	-0.16751
0.239674	0.239678	-0.170472
0.154849	0.299003	-0.167505
0.0558343	0.325116	-0.158843
-0.055826	0.325094	-0.158631
-0.154847	0.299014	-0.16751
-0.239678	0.239674	-0.170472
-0.299003	0.154849	-0.167505
-0.325116	0.0558343	-0.158843
-0.104267	-0.104353	0.19735
0.104353	-0.104267	0.19735
0.104267	0.104353	0.19735
-0.104353	0.104267	0.19735
-0.240563	-0.0929878	0.113111
-0.0929303	-0.240601	0.113143
0.0929878	-0.240563	0.113111
0.240601	-0.0929303	0.113143
0.240563	0.0929878	0.113111
0.0929303	0.240601	0.113143
-0.0929878	0.240563	0.113111
-0.240601	0.0929303	0.113143
-0.321038	-0.0792601	-0.00726719
-0.227633	-0.227678	-0.000476736
-0.0792315	-0.32105	-0.00721744
0.0792601	-0.321038	-0.00726719
0.227678	-0.227633	-0.000476736
0.32105	-0.0792315	-0.00721744
0.321038	0.0792601	-0.00726719
0.227633	0.227678	-0.000476736
0.0792315	0.32105	-0.00721744
-0.0792601	0.321038	-0.00726719
-0.227678	0.227633	-0.000476736
-0.32105	0.0792315	-0.00721744
-0.346062	-0.0651741	-0.140229
-0.289001	-0.191602	-0.134191
-0.191601	-0.289001	-0.134179
-0.0651808	-0.346061	-0.14018
0.0651741	-0.346062	-0.140229
0.191602	-0.289001	-0.134191
0.289001	-0.191601	-0.134179
0.346061	-0.0651808	-0.14018
0.346062	0.0651741	-0.140229
0.289001	0.191602	-0.134191
0.191601	0.289001	-0.134179
0.0651808	0.346061	-0.14018
-0.0651741	0.346062	-0.140229
-0.191602	0.289001	-0.134191
-0.289001	0.191601	-0.134179
-0.346061	0.0651808	-0.14018
