1.00051	0.86678	0.99099
1.00045	0.86690	0.99101
1.00038	0.86703	0.99103
1.00032	0.86716	0.99105
1.00025	0.86728	0.99107
1.00018	0.86741	0.99109
1.00012	0.86754	0.99111
1.00005	0.86767	0.99113
0.99998	0.86779	0.99115
0.99992	0.86792	0.99117
0.99985	0.86805	0.99119
0.99979	0.86817	0.99121
0.99972	0.86830	0.99123
0.99965	0.86843	0.99124
0.99959	0.86856	0.99126
0.99952	0.86868	0.99128
0.99945	0.86881	0.99130
0.99939	0.86894	0.99132
0.99932	0.86906	0.99134
0.99926	0.86919	0.99136
0.99919	0.86932	0.99138
0.99912	0.86945	0.99140
0.99906	0.86957	0.99142
0.99899	0.86970	0.99144
0.99892	0.86983	0.99146
0.99886	0.86995	0.99148
0.99879	0.87008	0.99150
0.99873	0.87021	0.99151
0.99866	0.87033	0.99153
0.99859	0.87046	0.99155
0.99853	0.87059	0.99157
0.99846	0.87072	0.99159
0.99839	0.87084	0.99161
0.99833	0.87097	0.99163
0.99826	0.87110	0.99165
0.99820	0.87122	0.99167
0.99813	0.87135	0.99169
0.99806	0.87148	0.99171
0.99800	0.87161	0.99173
0.99793	0.87173	0.99175
0.99786	0.87186	0.99177
0.99780	0.87199	0.99178
0.99773	0.87211	0.99180
0.99767	0.87224	0.99182
0.99760	0.87237	0.99184
0.99753	0.87250	0.99186
0.99747	0.87262	0.99188
0.99740	0.87275	0.99190
0.99733	0.87288	0.99192
0.99727	0.87300	0.99194
0.99720	0.87313	0.99196
0.99713	0.87326	0.99198
0.99707	0.87339	0.99200
0.99700	0.87351	0.99202
0.99694	0.87364	0.99203
0.99687	0.87377	0.99205
0.99680	0.87389	0.99207
0.99674	0.87402	0.99209
0.99667	0.87415	0.99211
0.99660	0.87428	0.99213
0.99654	0.87440	0.99215
0.99647	0.87453	0.99217
0.99641	0.87466	0.99219
0.99634	0.87478	0.99221
0.99627	0.87491	0.99223
0.99621	0.87504	0.99225
0.99614	0.87517	0.99227
0.99607	0.87529	0.99229
0.99601	0.87542	0.99230
0.99594	0.87555	0.99232
0.99588	0.87567	0.99234
0.99581	0.87580	0.99236
0.99574	0.87593	0.99238
0.99568	0.87605	0.99240
0.99561	0.87618	0.99242
0.99554	0.87631	0.99244
0.99548	0.87644	0.99246
0.99541	0.87656	0.99248
0.99535	0.87669	0.99250
0.99528	0.87682	0.99252
0.99521	0.87694	0.99254
0.99515	0.87707	0.99256
0.99508	0.87720	0.99257
0.99501	0.87733	0.99259
0.99495	0.87745	0.99261
0.99488	0.87758	0.99263
0.99482	0.87771	0.99265
0.99475	0.87783	0.99267
0.99468	0.87796	0.99269
0.99462	0.87809	0.99271
0.99455	0.87822	0.99273
0.99448	0.87834	0.99275
0.99442	0.87847	0.99277
0.99435	0.87860	0.99279
0.99429	0.87872	0.99281
0.99422	0.87885	0.99283
0.99415	0.87898	0.99284
0.99409	0.87911	0.99286
0.99402	0.87923	0.99288
0.99395	0.87936	0.99290
0.99389	0.87949	0.99292
0.99382	0.87961	0.99294
0.99376	0.87974	0.99296
0.99369	0.87987	0.99298
0.99362	0.88000	0.99300
0.99356	0.88012	0.99302
0.99349	0.88025	0.99304
0.99342	0.88038	0.99306
0.99336	0.88050	0.99308
0.99329	0.88063	0.99310
0.99323	0.88076	0.99311
0.99316	0.88088	0.99313
0.99309	0.88101	0.99315
0.99303	0.88114	0.99317
0.99296	0.88127	0.99319
0.99289	0.88139	0.99321
0.99283	0.88152	0.99323
0.99276	0.88165	0.99325
0.99270	0.88177	0.99327
0.99263	0.88190	0.99329
0.99256	0.88203	0.99331
0.99250	0.88216	0.99333
0.99243	0.88228	0.99335
0.99236	0.88241	0.99337
0.99230	0.88254	0.99338
0.99223	0.88266	0.99340
0.99217	0.88279	0.99342
0.99210	0.88292	0.99344
0.99203	0.88305	0.99346
0.99197	0.88317	0.99348
0.99190	0.88330	0.99350
