0	0	91	0	3.306371E-16	1.530805E-17
0	0	666	0	2.830280E-16	1.331099E-17
0	0	1241	0	3.271172E-16	1.562605E-17
0	0	2391	0	3.042566E-16	1.453102E-17
0	0	2678	0	3.039987E-16	1.497529E-17
0	0	41	0	2.785497E-16	1.702831E-17
0	0	328	0	2.742411E-16	1.478003E-17
0	0	615	0	3.186850E-16	1.593888E-17
0	0	616	0	3.764971E-16	1.742087E-17
0	0	903	0	3.472080E-16	1.606498E-17
0	0	1478	0	2.920404E-16	1.505300E-17
0	0	2053	0	3.250069E-16	1.650046E-17
0	0	2628	0	3.027878E-16	1.679166E-17
0	0	278	0	2.857462E-16	1.428652E-17
